Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[122]    0.0    0.00    0.00       4         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_key(std::_Rb_tree_node_base const*) [122]
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_value(std::_Rb_tree_node_base const*) [123]
                0.00    0.00       4/16          std::_Select1st<std::pair<std::string const, std::string> >::operator()(std::pair<std::string const, std::string> const&) const [25]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_key(std::_Rb_tree_node_base const*) [122]
[123]    0.0    0.00    0.00       4         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_S_value(std::_Rb_tree_node_base const*) [123]
-----------------------------------------------
                0.00    0.00       4/4           std::string* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::string*>, std::string*>(std::move_iterator<std::string*>, std::move_iterator<std::string*>, std::string*) [57]
[124]    0.0    0.00    0.00       4         void std::_Construct<std::string, std::string>(std::string*, std::string&&) [124]
                0.00    0.00       4/12          std::string&& std::forward<std::string>(std::remove_reference<std::string>::type&) [43]
                0.00    0.00       4/16          operator new(unsigned int, void*) [33]
-----------------------------------------------
                0.00    0.00       4/4           std::move_iterator<std::string*>::operator*() const [86]
[125]    0.0    0.00    0.00       4         std::remove_reference<std::string&>::type&& std::move<std::string&>(std::string&) [125]
-----------------------------------------------
                0.00    0.00       4/4           std::pair<std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, bool>::pair<std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, bool, void>(std::_Rb_tree_iterator<std::pair<std::string const, std::string> >&&, bool&&) [110]
[126]    0.0    0.00    0.00       4         std::_Rb_tree_iterator<std::pair<std::string const, std::string> >&& std::forward<std::_Rb_tree_iterator<std::pair<std::string const, std::string> > >(std::remove_reference<std::_Rb_tree_iterator<std::pair<std::string const, std::string> > >::type&) [126]
-----------------------------------------------
                0.00    0.00       4/4           std::pair<std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, bool>::pair<std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, bool, void>(std::_Rb_tree_iterator<std::pair<std::string const, std::string> >&&, bool&&) [110]
[127]    0.0    0.00    0.00       4         bool&& std::forward<bool>(std::remove_reference<bool>::type&) [127]
-----------------------------------------------
                0.00    0.00       3/3           Matrix<double>* MatrixOperationBatchTester::loadInputMatrices<double>() [162]
[128]    0.0    0.00    0.00       3         MatrixOperationBatchTester::parseMatrixDimensions(std::basic_ifstream<char, std::char_traits<char> >&) [128]
                0.00    0.00       9/44          bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [16]
                0.00    0.00       6/7           MatrixOperationBatchTester::parseInteger(std::string) [70]
-----------------------------------------------
                0.00    0.00       3/3           Matrix<double>* MatrixOperationBatchTester::loadInputMatrices<double>() [162]
[129]    0.0    0.00    0.00       3         std::istream& operator>><double>(std::istream&, Matrix<double>&) [129]
                0.00    0.00    2190/3454        Matrix<double>::getN() [13]
                0.00    0.00    2100/39900       Matrix<double>::operator[](int) [12]
                0.00    0.00      93/162         Matrix<double>::getM() [14]
-----------------------------------------------
                0.00    0.00       1/2           MatrixOperationBatchTester::setOptions(int, char**) [159]
                0.00    0.00       1/2           MatrixOperator<double>::MatrixOperator(int, char**) [158]
[130]    0.0    0.00    0.00       2         Options::Options(int, char**) [130]
                0.00    0.00       8/8           std::vector<std::string, std::allocator<std::string> >::operator[](unsigned int) [60]
                0.00    0.00       4/4           Options::parseOption(std::string) [77]
                0.00    0.00       4/44          std::vector<std::string, std::allocator<std::string> >::size() const [15]
                0.00    0.00       4/4           std::pair<std::string, std::string>::pair<std::string&, std::string&, void>(std::string&, std::string&) [108]
                0.00    0.00       4/4           std::pair<std::_Rb_tree_iterator<std::pair<std::string const, std::string> >, bool> std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::insert<std::pair<std::string, std::string>, void>(std::pair<std::string, std::string>&&) [104]
                0.00    0.00       4/4           std::pair<std::string, std::string>::~pair() [109]
                0.00    0.00       4/4           std::vector<std::string, std::allocator<std::string> >::~vector() [112]
                0.00    0.00       2/2           std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::map() [139]
-----------------------------------------------
                0.00    0.00       1/2           MatrixOperationBatchTester::setOptions(int, char**) [159]
                0.00    0.00       1/2           MatrixOperator<double>::MatrixOperator(int, char**) [158]
[131]    0.0    0.00    0.00       2         Options::~Options() [131]
                0.00    0.00       2/2           std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::~map() [140]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::allocator() [136]
[132]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::new_allocator() [132]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::~allocator() [137]
[133]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::~new_allocator() [133]
-----------------------------------------------
                0.00    0.00       2/2           std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::operator[](std::string const&) [141]
[134]    0.0    0.00    0.00       2         std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::key_comp() const [134]
                0.00    0.00       2/2           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::key_comp() const [135]
-----------------------------------------------
                0.00    0.00       2/2           std::map<std::string, std::string, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::key_comp() const [134]
[135]    0.0    0.00    0.00       2         std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::key_comp() const [135]
-----------------------------------------------
                0.00    0.00       2/2           std::_Rb_tree<std::string, std::pair<std::string const, std::string>, std::_Select1st<std::pair<std::string const, std::string> >, std::less<std::string>, std::allocator<std::pair<std::string const, std::string> > >::_Rb_tree_impl<std::less<std::string>, true>::_Rb_tree_impl() [144]
[136]    0.0    0.00    0.00       2         std::allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::allocator() [136]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, std::string> > >::new_allocator() [132]
